area,statistic,age_category,quantity,State,gender
Newcastle,Participation rate (%),20-24 years,80.4,New South Wales,female
Newcastle,Total participants,25-29 years,4569.0,New South Wales,female
Newcastle,Eligible participants,25-29 years,5522.0,New South Wales,female
Newcastle,Participation rate (%),25-29 years,82.7,New South Wales,female
Newcastle,Total participants,30-34 years,4094.0,New South Wales,female
Newcastle,Eligible participants,30-34 years,4988.0,New South Wales,female
Newcastle,Participation rate (%),30-34 years,82.1,New South Wales,female
Newcastle,Total participants,35-39 years,3822.0,New South Wales,female
Newcastle,Eligible participants,35-39 years,4666.0,New South Wales,female
Newcastle,Participation rate (%),35-39 years,81.9,New South Wales,female
Newcastle,Total participants,40-44 years,3794.0,New South Wales,female
Newcastle,Eligible participants,40-44 years,4609.0,New South Wales,female
Newcastle,Participation rate (%),40-44 years,82.3,New South Wales,female
Newcastle,Total participants,45-49 years,4185.0,New South Wales,female
Newcastle,Eligible participants,45-49 years,4863.0,New South Wales,female
Newcastle,Participation rate (%),45-49 years,86.1,New South Wales,female
Newcastle,Total participants,50-54 years,4038.0,New South Wales,female
Newcastle,Eligible participants,50-54 years,4606.0,New South Wales,female
Newcastle,Participation rate (%),50-54 years,87.7,New South Wales,female
Newcastle,Total participants,55-59 years,4274.0,New South Wales,female
Newcastle,Eligible participants,55-59 years,4837.0,New South Wales,female
Newcastle,Participation rate (%),55-59 years,88.4,New South Wales,female
Newcastle,Total participants,60-64 years,3810.0,New South Wales,female
Newcastle,Eligible participants,60-64 years,4213.0,New South Wales,female
Newcastle,Participation rate (%),60-64 years,90.4,New South Wales,female
Newcastle,Total participants,65-69 years,3247.0,New South Wales,female
Newcastle,Eligible participants,65-69 years,3553.0,New South Wales,female
Newcastle,Participation rate (%),65-69 years,91.4,New South Wales,female
Newcastle,Total participants,70-74 years,2680.0,New South Wales,female
Newcastle,Eligible participants,70-74 years,2942.0,New South Wales,female
Newcastle,Participation rate (%),70-74 years,91.1,New South Wales,female
Newcastle,Total participants,75-79 years,1950.0,New South Wales,female
Newcastle,Eligible participants,75-79 years,2130.0,New South Wales,female
Newcastle,Participation rate (%),75-79 years,91.5,New South Wales,female
Newcastle,Total participants,80-84 years,1601.0,New South Wales,female
Newcastle,Eligible participants,80-84 years,1780.0,New South Wales,female
Newcastle,Participation rate (%),80-84 years,89.9,New South Wales,female
Newcastle,Total participants,85 years and over,1847.0,New South Wales,female
Newcastle,Eligible participants,85 years and over,2250.0,New South Wales,female
Newcastle,Participation rate (%),85 years and over,82.1,New South Wales,female
Newcastle,Total participants,Total Females,49987.0,New South Wales,female
Newcastle,Eligible participants,Total Females,58470.0,New South Wales,female
Newcastle,Participation rate (%),Total Females,85.5,New South Wales,female
New England,Total participants,18-19 years,1172.0,New South Wales,female
New England,Eligible participants,18-19 years,1604.0,New South Wales,female
New England,Participation rate (%),18-19 years,73.1,New South Wales,female
New England,Total participants,20-24 years,2726.0,New South Wales,female
New England,Eligible participants,20-24 years,4206.0,New South Wales,female
New England,Participation rate (%),20-24 years,64.8,New South Wales,female
New England,Total participants,25-29 years,2569.0,New South Wales,female
New England,Eligible participants,25-29 years,3953.0,New South Wales,female
New England,Participation rate (%),25-29 years,65.0,New South Wales,female
New England,Total participants,30-34 years,2678.0,New South Wales,female
New England,Eligible participants,30-34 years,3950.0,New South Wales,female
New England,Participation rate (%),30-34 years,67.8,New South Wales,female
New England,Total participants,35-39 years,2658.0,New South Wales,female
New England,Eligible participants,35-39 years,3821.0,New South Wales,female
New England,Participation rate (%),35-39 years,69.6,New South Wales,female
New England,Total participants,40-44 years,3041.0,New South Wales,female
New England,Eligible participants,40-44 years,4105.0,New South Wales,female
New England,Participation rate (%),40-44 years,74.1,New South Wales,female
New England,Total participants,45-49 years,3565.0,New South Wales,female
New England,Eligible participants,45-49 years,4651.0,New South Wales,female
New England,Participation rate (%),45-49 years,76.7,New South Wales,female
New England,Total participants,50-54 years,3765.0,New South Wales,female
New England,Eligible participants,50-54 years,4675.0,New South Wales,female
New England,Participation rate (%),50-54 years,80.5,New South Wales,female
New England,Total participants,55-59 years,4470.0,New South Wales,female
New England,Eligible participants,55-59 years,5291.0,New South Wales,female
New England,Participation rate (%),55-59 years,84.5,New South Wales,female
New England,Total participants,60-64 years,4213.0,New South Wales,female
New England,Eligible participants,60-64 years,4796.0,New South Wales,female
New England,Participation rate (%),60-64 years,87.8,New South Wales,female
New England,Total participants,65-69 years,4079.0,New South Wales,female
New England,Eligible participants,65-69 years,4501.0,New South Wales,female
New England,Participation rate (%),65-69 years,90.6,New South Wales,female
New England,Total participants,70-74 years,3564.0,New South Wales,female
New England,Eligible participants,70-74 years,3916.0,New South Wales,female
New England,Participation rate (%),70-74 years,91.0,New South Wales,female
New England,Total participants,75-79 years,2715.0,New South Wales,female
New England,Eligible participants,75-79 years,3017.0,New South Wales,female
New England,Participation rate (%),75-79 years,90.0,New South Wales,female
New England,Total participants,80-84 years,1833.0,New South Wales,female
New England,Eligible participants,80-84 years,2108.0,New South Wales,female
New England,Participation rate (%),80-84 years,87.0,New South Wales,female
New England,Total participants,85 years and over,1799.0,New South Wales,female
New England,Eligible participants,85 years and over,2217.0,New South Wales,female
New England,Participation rate (%),85 years and over,81.1,New South Wales,female
New England,Total participants,Total Females,44847.0,New South Wales,female
New England,Eligible participants,Total Females,56811.0,New South Wales,female
New England,Participation rate (%),Total Females,78.9,New South Wales,female
North Sydney,Total participants,18-19 years,1019.0,New South Wales,female
North Sydney,Eligible participants,18-19 years,1144.0,New South Wales,female
North Sydney,Participation rate (%),18-19 years,89.1,New South Wales,female
North Sydney,Total participants,20-24 years,2973.0,New South Wales,female
North Sydney,Eligible participants,20-24 years,3477.0,New South Wales,female
North Sydney,Participation rate (%),20-24 years,85.5,New South Wales,female
North Sydney,Total participants,25-29 years,3817.0,New South Wales,female
North Sydney,Eligible participants,25-29 years,4589.0,New South Wales,female
North Sydney,Participation rate (%),25-29 years,83.2,New South Wales,female
North Sydney,Total participants,30-34 years,4394.0,New South Wales,female
North Sydney,Eligible participants,30-34 years,5412.0,New South Wales,female
North Sydney,Participation rate (%),30-34 years,81.2,New South Wales,female
North Sydney,Total participants,35-39 years,4607.0,New South Wales,female
North Sydney,Eligible participants,35-39 years,5663.0,New South Wales,female
North Sydney,Participation rate (%),35-39 years,81.4,New South Wales,female
North Sydney,Total participants,40-44 years,4396.0,New South Wales,female
North Sydney,Eligible participants,40-44 years,5335.0,New South Wales,female
North Sydney,Participation rate (%),40-44 years,82.4,New South Wales,female
North Sydney,Total participants,45-49 years,4389.0,New South Wales,female
North Sydney,Eligible participants,45-49 years,5143.0,New South Wales,female
North Sydney,Participation rate (%),45-49 years,85.3,New South Wales,female
North Sydney,Total participants,50-54 years,3919.0,New South Wales,female
North Sydney,Eligible participants,50-54 years,4549.0,New South Wales,female
North Sydney,Participation rate (%),50-54 years,86.2,New South Wales,female
North Sydney,Total participants,55-59 years,3790.0,New South Wales,female
North Sydney,Eligible participants,55-59 years,4300.0,New South Wales,female
North Sydney,Participation rate (%),55-59 years,88.1,New South Wales,female
North Sydney,Total participants,60-64 years,3555.0,New South Wales,female
North Sydney,Eligible participants,60-64 years,3973.0,New South Wales,female
North Sydney,Participation rate (%),60-64 years,89.5,New South Wales,female
North Sydney,Total participants,65-69 years,3335.0,New South Wales,female
North Sydney,Eligible participants,65-69 years,3690.0,New South Wales,female
North Sydney,Participation rate (%),65-69 years,90.4,New South Wales,female
North Sydney,Total participants,70-74 years,2747.0,New South Wales,female
North Sydney,Eligible participants,70-74 years,3030.0,New South Wales,female
North Sydney,Participation rate (%),70-74 years,90.7,New South Wales,female
North Sydney,Total participants,75-79 years,1895.0,New South Wales,female
North Sydney,Eligible participants,75-79 years,2088.0,New South Wales,female
North Sydney,Participation rate (%),75-79 years,90.8,New South Wales,female
North Sydney,Total participants,80-84 years,1296.0,New South Wales,female
North Sydney,Eligible participants,80-84 years,1488.0,New South Wales,female
North Sydney,Participation rate (%),80-84 years,87.1,New South Wales,female
North Sydney,Total participants,85 years and over,1710.0,New South Wales,female
North Sydney,Eligible participants,85 years and over,2102.0,New South Wales,female
North Sydney,Participation rate (%),85 years and over,81.4,New South Wales,female
North Sydney,Total participants,Total Females,47842.0,New South Wales,female
North Sydney,Eligible participants,Total Females,55983.0,New South Wales,female
North Sydney,Participation rate (%),Total Females,85.5,New South Wales,female
Page,Total participants,18-19 years,1183.0,New South Wales,female
Page,Eligible participants,18-19 years,1600.0,New South Wales,female
Page,Participation rate (%),18-19 years,73.9,New South Wales,female
Page,Total participants,20-24 years,2456.0,New South Wales,female
Page,Eligible participants,20-24 years,3643.0,New South Wales,female
Page,Participation rate (%),20-24 years,67.4,New South Wales,female
Page,Total participants,25-29 years,2408.0,New South Wales,female
Page,Eligible participants,25-29 years,3522.0,New South Wales,female
Page,Participation rate (%),25-29 years,68.4,New South Wales,female
Page,Total participants,30-34 years,2549.0,New South Wales,female
Page,Eligible participants,30-34 years,3610.0,New South Wales,female
Page,Participation rate (%),30-34 years,70.6,New South Wales,female
Page,Total participants,35-39 years,2877.0,New South Wales,female
Page,Eligible participants,35-39 years,3985.0,New South Wales,female
Page,Participation rate (%),35-39 years,72.2,New South Wales,female
Page,Total participants,40-44 years,3325.0,New South Wales,female
Page,Eligible participants,40-44 years,4476.0,New South Wales,female
Page,Participation rate (%),40-44 years,74.3,New South Wales,female
Page,Total participants,45-49 years,3978.0,New South Wales,female
Page,Eligible participants,45-49 years,5051.0,New South Wales,female
Page,Participation rate (%),45-49 years,78.8,New South Wales,female
Page,Total participants,50-54 years,4325.0,New South Wales,female
Page,Eligible participants,50-54 years,5321.0,New South Wales,female
